#EventID|Time|Latitude|Longitude|Depth/Km|Author|Catalog|Contributor|ContributorID|MagType|Magnitude|MagAuthor|EventLocationName|web_id_locator(deprecated)
1612659|2005-08-11T04:08:25.910000|42.722|13.208|18.4|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|RIETI|0
1612689|2005-08-11T08:48:09.080000|44.258|7.525|12.5|BULLETIN-SISPICK||||Md|2.2|Bollettino Sismico Italiano INGV|CUNEO|0
1612699|2005-08-11T09:01:01.160000|41.42|17.698|12.5|BULLETIN-SISPICK||||Md|3.0|Bollettino Sismico Italiano INGV|Adriatico_meridionale|0
1612729|2005-08-11T09:12:24.900000|42.693|13.393|18.4|BULLETIN-SISPICK||||ML|2.3|Bollettino Sismico Italiano INGV|ASCOLI PICENO|0
1612789|2005-08-11T12:25:04.200000|38.408|15.442|142.4|BULLETIN-SISPICK||||ML|2.7|Bollettino Sismico Italiano INGV|MESSINA|0
1612859|2005-08-12T08:13:58.660000|37.647|12.91|3.8|BULLETIN-SISPICK||||Md|2.0|Bollettino Sismico Italiano INGV|AGRIGENTO|0
1612869|2005-08-12T13:01:46.340000|38.601|15.534|239.5|BULLETIN-SISPICK||||ML|2.6|Bollettino Sismico Italiano INGV|VIBO VALENTIA|0
1612909|2005-08-12T19:39:32.380000|38.168|14.871|110.1|BULLETIN-SISPICK||||ML|2.7|Bollettino Sismico Italiano INGV|MESSINA|0
1612949|2005-08-13T05:33:55.450000|37.768|15.214|8.2|BULLETIN-SISPICK||||ML|2.3|Bollettino Sismico Italiano INGV|CATANIA|0
1613059|2005-08-13T20:44:32.140000|39.465|17.125|6.2|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|CROTONE|0
1613069|2005-08-13T21:00:05.670000|40.207|15.18|7.8|BULLETIN-SISPICK||||ML|2.4|Bollettino Sismico Italiano INGV|SALERNO|0
1613089|2005-08-13T21:32:23.500000|42.456|13.015|22.2|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|RIETI|0
1613109|2005-08-13T23:27:50.140000|41.587|17.614|8.4|BULLETIN-SISPICK||||ML|2.2|Bollettino Sismico Italiano INGV|Adriatico_meridionale|0
1613139|2005-08-14T05:10:10.540000|44.005|11.641|10.1|BULLETIN-SISPICK||||Md|2.0|Bollettino Sismico Italiano INGV|FIRENZE|0
1613149|2005-08-14T07:06:53.310000|38.875|15.495|222.4|BULLETIN-SISPICK||||ML|3.9|Bollettino Sismico Italiano INGV|VIBO VALENTIA|0
1613159|2005-08-14T08:36:46.220000|38.52|14.697|12.5|BULLETIN-SISPICK||||ML|2.2|Bollettino Sismico Italiano INGV|MESSINA|0
1613169|2005-08-14T09:53:05.540000|45.976|11.057|12.5|BULLETIN-SISPICK||||ML|2.1|Bollettino Sismico Italiano INGV|TRENTO|0
1613209|2005-08-14T13:31:14.830000|39.863|15.165|7.4|BULLETIN-SISPICK||||ML|2.2|Bollettino Sismico Italiano INGV|SALERNO|0
1613259|2005-08-14T21:45:05.490000|37.805|15.173|4.2|BULLETIN-SISPICK||||ML|2.7|Bollettino Sismico Italiano INGV|CATANIA|0
1613279|2005-08-14T21:56:50.100000|37.794|15.167|4.1|BULLETIN-SISPICK||||ML|3.2|Bollettino Sismico Italiano INGV|CATANIA|0
1613289|2005-08-14T22:02:27.080000|37.804|15.172|5|BULLETIN-SISPICK||||ML|3.0|Bollettino Sismico Italiano INGV|CATANIA|0
1613299|2005-08-14T22:14:36.170000|43.118|11.064|5|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|GROSSETO|0
1613319|2005-08-14T23:22:33.080000|37.407|16.128|12.5|BULLETIN-SISPICK||||ML|2.1|Bollettino Sismico Italiano INGV|Mar_Ionio           |0
1613329|2005-08-15T00:59:21.400000|44.628|10.105|35.1|BULLETIN-SISPICK||||ML|2.5|Bollettino Sismico Italiano INGV|PARMA|0
1613339|2005-08-15T01:01:14.780000|39.384|16.782|34.6|BULLETIN-SISPICK||||ML|3.3|Bollettino Sismico Italiano INGV|COSENZA|0
1613349|2005-08-15T01:01:18.660000|39.303|15.765|12.5|BULLETIN-SISPICK||||ML|2.9|Bollettino Sismico Italiano INGV|COSENZA|0
1613389|2005-08-15T05:43:59.290000|42.063|12.738|8.8|BULLETIN-SISPICK||||ML|2.4|Bollettino Sismico Italiano INGV|ROMA|0
1613399|2005-08-15T06:27:44.350000|42.054|12.729|8.7|BULLETIN-SISPICK||||ML|2.2|Bollettino Sismico Italiano INGV|ROMA|0
1613419|2005-08-15T08:39:43.690000|42.063|12.752|8|BULLETIN-SISPICK||||ML|2.4|Bollettino Sismico Italiano INGV|ROMA|0
1613569|2005-08-16T14:22:52.770000|43.999|11.92|27.9|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|FORLI|0
1613639|2005-08-17T02:54:10.960000|43.358|12.869|59.2|BULLETIN-SISPICK||||ML|2.8|Bollettino Sismico Italiano INGV|ANCONA|0
1613669|2005-08-17T05:00:43.070000|44.485|10.425|27.8|BULLETIN-SISPICK||||ML|3.1|Bollettino Sismico Italiano INGV|REGGIO EMILIA|0
1613719|2005-08-17T08:40:57.500000|41.022|15.476|18.9|BULLETIN-SISPICK||||ML|2.2|Bollettino Sismico Italiano INGV|AVELLINO|0
1613829|2005-08-18T01:49:37.580000|37.516|14.912|19.8|BULLETIN-SISPICK||||ML|2.2|Bollettino Sismico Italiano INGV|CATANIA|0
1613859|2005-08-18T07:57:23.870000|39.226|17.477|9.4|BULLETIN-SISPICK||||ML|2.3|Bollettino Sismico Italiano INGV|CROTONE|0
1613899|2005-08-18T11:38:38.440000|38.786|15.986|7.7|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|VIBO VALENTIA|0
1613919|2005-08-18T14:32:14.810000|43.415|12.558|8.9|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|PERUGIA|0
1613939|2005-08-18T22:12:55.570000|39.256|17.201|18.8|BULLETIN-SISPICK||||ML|2.9|Bollettino Sismico Italiano INGV|CROTONE|0
1613949|2005-08-18T23:09:45.330000|39.273|17.268|12.5|BULLETIN-SISPICK||||ML|2.3|Bollettino Sismico Italiano INGV|CROTONE|0
1613989|2005-08-19T02:32:46.840000|41.759|13.605|12.9|BULLETIN-SISPICK||||ML|2.2|Bollettino Sismico Italiano INGV|FROSINONE|0
1614009|2005-08-19T08:23:53.930000|39.216|17.044|22.2|BULLETIN-SISPICK||||ML|2.1|Bollettino Sismico Italiano INGV|CROTONE|0
1614029|2005-08-19T09:30:33.300000|39.248|17.244|18.3|BULLETIN-SISPICK||||ML|2.5|Bollettino Sismico Italiano INGV|CROTONE|0
1614109|2005-08-19T20:43:01.810000|42.366|16.43|5|BULLETIN-SISPICK||||ML|2.4|Bollettino Sismico Italiano INGV|FOGGIA|0
1614259|2005-08-20T09:13:49.920000|42.07|12.731|5|BULLETIN-SISPICK||||Md|2.2|Bollettino Sismico Italiano INGV|ROMA|0
1614269|2005-08-20T09:54:50.700000|43.023|12.95|23.4|BULLETIN-SISPICK||||ML|2.1|Bollettino Sismico Italiano INGV|MACERATA|0
1614289|2005-08-20T11:00:09.200000|42.844|13.25|12.6|BULLETIN-SISPICK||||ML|2.5|Bollettino Sismico Italiano INGV|ASCOLI PICENO|0
1614339|2005-08-20T18:00:33.680000|38.579|15.64|93.1|BULLETIN-SISPICK||||ML|2.5|Bollettino Sismico Italiano INGV|VIBO VALENTIA|0
1614349|2005-08-20T18:52:57.280000|38.235|13.773|12.5|BULLETIN-SISPICK||||Md|2.3|Bollettino Sismico Italiano INGV|PALERMO|0
1614379|2005-08-20T20:36:47.080000|39.907|16.757|23.1|BULLETIN-SISPICK||||ML|2.1|Bollettino Sismico Italiano INGV|COSENZA|0
1614389|2005-08-20T22:17:05.070000|44.271|12.544|8.6|BULLETIN-SISPICK||||Md|2.1|Bollettino Sismico Italiano INGV|FORLI|0
1614419|2005-08-21T05:50:43.540000|38.427|14.185|5.3|BULLETIN-SISPICK||||ML|2.1|Bollettino Sismico Italiano INGV|PALERMO|0
1614459|2005-08-21T12:52:27.850000|41.702|16.09|6.9|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|FOGGIA|0
1614469|2005-08-21T13:25:14.940000|41.043|14.79|19|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|AVELLINO|0
1614579|2005-08-22T12:02:07.400000|41.365|12.446|17.4|BULLETIN-SISPICK||||Mw|4.6|TDMT Historical|ROMA|0
1614609|2005-08-22T13:46:26.500000|39.721|15.238|3.9|BULLETIN-SISPICK||||ML|2.3|Bollettino Sismico Italiano INGV|SALERNO|0
1614649|2005-08-22T17:24:12.550000|41.277|15.001|26.8|BULLETIN-SISPICK||||ML|2.1|Bollettino Sismico Italiano INGV|BENEVENTO|0
1614759|2005-08-23T03:12:35.980000|41.381|12.454|30.3|BULLETIN-SISPICK||||ML|2.1|Bollettino Sismico Italiano INGV|ROMA|0
1614799|2005-08-23T06:54:42.440000|43.096|13.36|21.8|BULLETIN-SISPICK||||ML|2.3|Bollettino Sismico Italiano INGV|MACERATA|0
1614829|2005-08-23T18:33:05.300000|42.704|13.941|16.5|BULLETIN-SISPICK||||ML|2.5|Bollettino Sismico Italiano INGV|TERAMO|0
1614909|2005-08-24T08:35:38.110000|37.87|15.013|12.5|BULLETIN-SISPICK||||ML|2.2|Bollettino Sismico Italiano INGV|MESSINA|0
1614919|2005-08-24T09:02:27.040000|37.745|15.212|4.3|BULLETIN-SISPICK||||ML|2.3|Bollettino Sismico Italiano INGV|CATANIA|0
1614949|2005-08-24T11:30:05.380000|37.75|14.652|39.3|BULLETIN-SISPICK||||ML|2.7|Bollettino Sismico Italiano INGV|ENNA|0
1615019|2005-08-25T00:24:57.050000|41.757|13.613|9.8|BULLETIN-SISPICK||||ML|2.2|Bollettino Sismico Italiano INGV|FROSINONE|0
1615069|2005-08-25T05:16:07.000000|39.555|15.103|6.1|BULLETIN-SISPICK||||ML|2.3|Bollettino Sismico Italiano INGV|SALERNO|0
1615079|2005-08-25T05:35:37.530000|41.767|13.612|15.6|BULLETIN-SISPICK||||ML|2.3|Bollettino Sismico Italiano INGV|FROSINONE|0
1615089|2005-08-25T05:44:28.070000|39.589|15.157|12.5|BULLETIN-SISPICK||||ML|2.3|Bollettino Sismico Italiano INGV|SALERNO|0
1615119|2005-08-25T09:36:48.790000|42.741|13.188|12|BULLETIN-SISPICK||||ML|2.2|Bollettino Sismico Italiano INGV|RIETI|0
1615169|2005-08-25T14:54:30.600000|44.25|11.839|8.8|BULLETIN-SISPICK||||ML|2.3|Bollettino Sismico Italiano INGV|RAVENNA|0
1615179|2005-08-25T15:40:00.700000|42.806|12.664|20.1|BULLETIN-SISPICK||||ML|2.1|Bollettino Sismico Italiano INGV|PERUGIA|0
1615229|2005-08-25T20:59:02.800000|38.574|15.546|117.7|BULLETIN-SISPICK||||ML|2.2|Bollettino Sismico Italiano INGV|VIBO VALENTIA|0
1615259|2005-08-25T22:15:54.170000|39.623|16.625|27.5|BULLETIN-SISPICK||||ML|2.7|Bollettino Sismico Italiano INGV|COSENZA|0
1615279|2005-08-25T23:01:56.550000|39.622|16.608|16.2|BULLETIN-SISPICK||||ML|2.4|Bollettino Sismico Italiano INGV|COSENZA|0
1615289|2005-08-26T01:51:47.840000|38.474|12.845|12.5|BULLETIN-SISPICK||||ML|2.1|Bollettino Sismico Italiano INGV|TRAPANI|0
1615339|2005-08-26T09:53:05.580000|44.285|7.507|12.5|BULLETIN-SISPICK||||Md|2.2|Bollettino Sismico Italiano INGV|CUNEO|0
1615379|2005-08-26T16:33:42.110000|38.041|14.96|12.5|BULLETIN-SISPICK||||ML|2.2|Bollettino Sismico Italiano INGV|MESSINA|0
1615449|2005-08-27T00:08:25.110000|37.661|12.955|13.8|BULLETIN-SISPICK||||Md|2.4|Bollettino Sismico Italiano INGV|AGRIGENTO|0
1615519|2005-08-27T14:01:09.270000|38.289|15.275|107.4|BULLETIN-SISPICK||||ML|2.9|Bollettino Sismico Italiano INGV|MESSINA|0
1615589|2005-08-28T02:03:31.250000|43.432|12.753|5|BULLETIN-SISPICK||||Md|2.0|Bollettino Sismico Italiano INGV|PESARO|0
1615709|2005-08-28T21:27:07.590000|45.786|13.601|9.1|BULLETIN-SISPICK||||ML|2.3|Bollettino Sismico Italiano INGV|GORIZIA|0
1615809|2005-08-29T10:21:55.670000|43.338|13.26|7.1|BULLETIN-SISPICK||||ML|2.1|Bollettino Sismico Italiano INGV|MACERATA|0
1615819|2005-08-29T10:47:13.280000|38.988|16.392|12.5|BULLETIN-SISPICK||||ML|2.4|Bollettino Sismico Italiano INGV|CATANZARO|0
1615849|2005-08-29T18:16:52.750000|37.174|15.382|17|BULLETIN-SISPICK||||ML|2.7|Bollettino Sismico Italiano INGV|SIRACUSA|0
1615859|2005-08-29T21:19:33.770000|36.2|16.141|9.1|BULLETIN-SISPICK||||ML|3.0|Bollettino Sismico Italiano INGV|Mar_Ionio           |0
1615909|2005-08-30T06:07:26.480000|39.965|15.439|12.5|BULLETIN-SISPICK||||ML|2.1|Bollettino Sismico Italiano INGV|SALERNO|0
1615919|2005-08-30T06:52:07.660000|39.607|15.243|12.5|BULLETIN-SISPICK||||ML|2.5|Bollettino Sismico Italiano INGV|SALERNO|0
1615929|2005-08-30T07:31:12.890000|39.663|15.223|8.9|BULLETIN-SISPICK||||ML|2.4|Bollettino Sismico Italiano INGV|SALERNO|0
1615949|2005-08-30T11:28:19.420000|46.125|14.274|4.2|BULLETIN-SISPICK||||ML|2.6|Bollettino Sismico Italiano INGV|UDINE|0
1615959|2005-08-30T11:33:55.890000|40.897|14.276|6.9|BULLETIN-SISPICK||||Md|2.1|Bollettino Sismico Italiano INGV|NAPOLI|0
1615969|2005-08-30T12:04:28.570000|37.572|12.822|7.6|BULLETIN-SISPICK||||Md|2.2|Bollettino Sismico Italiano INGV|TRAPANI|0
1616049|2005-08-31T03:49:26.960000|37.042|11.94|12.5|BULLETIN-SISPICK||||ML|2.8|Bollettino Sismico Italiano INGV|TRAPANI|0
1616069|2005-08-31T09:58:42.190000|37.616|12.854|5|BULLETIN-SISPICK||||Md|2.2|Bollettino Sismico Italiano INGV|TRAPANI|0
1616119|2005-08-31T15:04:48.350000|44.318|11.937|12.5|BULLETIN-SISPICK||||ML|2.3|Bollettino Sismico Italiano INGV|RAVENNA|0
1616139|2005-08-31T18:29:48.720000|44.585|7.959|7.4|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|CUNEO|0
1616159|2005-08-31T21:55:32.960000|46.294|13.485|12.5|BULLETIN-SISPICK||||ML|2.7|Bollettino Sismico Italiano INGV|UDINE|0
1616169|2005-08-31T22:35:47.730000|45.862|14.587|9.6|BULLETIN-SISPICK||||ML|2.1|Bollettino Sismico Italiano INGV|Northwestern Balkan Peninsula|0
1616189|2005-09-01T01:39:23.470000|41.875|15.773|27|BULLETIN-SISPICK||||Md|2.4|Bollettino Sismico Italiano INGV|FOGGIA|0
1616199|2005-09-01T05:28:22.780000|46.293|6.396|10|BULLETIN-SISPICK||||Md|2.6|Bollettino Sismico Italiano INGV|Switzerland|0
1616219|2005-09-01T09:20:16.500000|41.689|15.785|23.2|BULLETIN-SISPICK||||ML|2.3|Bollettino Sismico Italiano INGV|FOGGIA|0
1616239|2005-09-01T16:05:55.750000|43.783|12.04|12.5|BULLETIN-SISPICK||||Md|2.4|Bollettino Sismico Italiano INGV|FORLI|0
1616329|2005-09-01T19:29:06.100000|44.205|10.638|25.1|BULLETIN-SISPICK||||Md|2.0|Bollettino Sismico Italiano INGV|MODENA|0
1616359|2005-09-01T22:21:30.910000|40.66|15.478|17.9|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|SALERNO|0
1616419|2005-09-02T05:18:47.480000|37.5|14.814|31.1|BULLETIN-SISPICK||||ML|2.4|Bollettino Sismico Italiano INGV|CATANIA|0
1616429|2005-09-02T05:43:54.340000|38.643|14.71|23.2|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|MESSINA|0
1616509|2005-09-02T19:22:33.710000|38.417|13.666|12.5|BULLETIN-SISPICK||||ML|2.1|Bollettino Sismico Italiano INGV|PALERMO|0
1616539|2005-09-03T02:52:09.310000|38.555|14.33|36.8|BULLETIN-SISPICK||||ML|2.8|Bollettino Sismico Italiano INGV|MESSINA|0
1616559|2005-09-03T04:50:14.520000|45.315|7.423|33.9|BULLETIN-SISPICK||||ML|2.6|Bollettino Sismico Italiano INGV|TORINO|0
1616599|2005-09-03T12:30:43.710000|41.532|14.525|12.5|BULLETIN-SISPICK||||ML|2.1|Bollettino Sismico Italiano INGV|CAMPOBASSO|0
1616719|2005-09-04T12:58:47.270000|38.812|15.853|40|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|VIBO VALENTIA|0
1616739|2005-09-04T16:33:35.750000|45.092|7.271|12.5|BULLETIN-SISPICK||||ML|2.1|Bollettino Sismico Italiano INGV|TORINO|0
1616749|2005-09-04T18:59:38.110000|35.533|15.64|12.5|BULLETIN-SISPICK||||ML|3.2|Bollettino Sismico Italiano INGV|Mar_di_Sicilia      |0
1616809|2005-09-05T01:55:44.130000|42.859|12.797|12.5|BULLETIN-SISPICK||||Md|2.0|Bollettino Sismico Italiano INGV|PERUGIA|0
1616829|2005-09-05T07:05:13.160000|39.368|16.353|7.2|BULLETIN-SISPICK||||ML|2.4|Bollettino Sismico Italiano INGV|COSENZA|0
1616929|2005-09-06T02:09:46.940000|38.434|13.652|12.5|BULLETIN-SISPICK||||ML|2.6|Bollettino Sismico Italiano INGV|PALERMO|0
1616979|2005-09-06T07:08:30.640000|47.226|11.62|4.2|BULLETIN-SISPICK||||ML|2.9|Bollettino Sismico Italiano INGV|BOLZANO|0
1617029|2005-09-06T19:55:40.390000|39.042|16.539|12.5|BULLETIN-SISPICK||||ML|2.3|Bollettino Sismico Italiano INGV|CATANZARO|0
1617129|2005-09-07T09:01:30.910000|44.421|12.816|12.5|BULLETIN-SISPICK||||ML|2.1|Bollettino Sismico Italiano INGV|FORLI|0
1617139|2005-09-07T10:49:10.000000|38.72|16.326|12.5|BULLETIN-SISPICK||||ML|2.7|Bollettino Sismico Italiano INGV|VIBO VALENTIA|0
1617159|2005-09-07T12:32:56.840000|38.71|16.362|26.8|BULLETIN-SISPICK||||ML|2.2|Bollettino Sismico Italiano INGV|CATANZARO|0
1617179|2005-09-07T12:40:33.400000|38.713|16.317|23.7|BULLETIN-SISPICK||||ML|3.7|Bollettino Sismico Italiano INGV|VIBO VALENTIA|0
1617189|2005-09-07T14:12:49.010000|38.804|16.159|12.5|BULLETIN-SISPICK||||ML|2.3|Bollettino Sismico Italiano INGV|VIBO VALENTIA|0
1617269|2005-09-08T03:31:18.600000|37.414|14.499|9.7|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|ENNA|0
1617289|2005-09-08T07:49:53.820000|43.177|11.099|9.4|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|SIENA|0
1617299|2005-09-08T09:51:08.390000|44.27|7.48|12.5|BULLETIN-SISPICK||||Md|2.2|Bollettino Sismico Italiano INGV|CUNEO|0
1617329|2005-09-08T11:27:17.770000|46.008|6.959|2.4|BULLETIN-SISPICK||||Mw|4.2|TDMT Historical|AOSTA|0
1617339|2005-09-08T11:53:10.070000|45.992|6.944|5|BULLETIN-SISPICK||||ML|2.6|Bollettino Sismico Italiano INGV|AOSTA|0
1617349|2005-09-08T14:10:02.040000|46.01|6.956|5|BULLETIN-SISPICK||||ML|2.7|Bollettino Sismico Italiano INGV|AOSTA|0
1617359|2005-09-08T20:51:18.740000|45.865|12.131|12.5|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|TREVISO|0
1617399|2005-09-09T12:45:16.410000|44.979|6.555|12.5|BULLETIN-SISPICK||||ML|3.0|Bollettino Sismico Italiano INGV|TORINO|0
1617449|2005-09-10T12:33:19.190000|44.571|6.854|12.5|BULLETIN-SISPICK||||ML|2.4|Bollettino Sismico Italiano INGV|CUNEO|0
1617459|2005-09-10T13:25:28.400000|44.622|6.922|10|BULLETIN-SISPICK||||ML|3.1|Bollettino Sismico Italiano INGV|CUNEO|0
1617479|2005-09-10T15:10:52.720000|44.417|7.361|5|BULLETIN-SISPICK||||Md|2.2|Bollettino Sismico Italiano INGV|CUNEO|0
1617489|2005-09-10T15:27:06.340000|39.464|16.414|12.5|BULLETIN-SISPICK||||ML|3.2|Bollettino Sismico Italiano INGV|COSENZA|0
1617579|2005-09-11T03:25:54.610000|43.463|12.748|44.3|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|PESARO|0
1617669|2005-09-12T05:35:14.280000|41.666|13.968|13.9|BULLETIN-SISPICK||||ML|2.2|Bollettino Sismico Italiano INGV|ISERNIA|0
1617699|2005-09-12T15:48:12.290000|42.906|12.878|5|BULLETIN-SISPICK||||Md|2.2|Bollettino Sismico Italiano INGV|PERUGIA|0
1617749|2005-09-12T21:34:26.070000|44.568|10.099|25.1|BULLETIN-SISPICK||||ML|3.2|Bollettino Sismico Italiano INGV|PARMA|0
1617809|2005-09-13T09:12:09.880000|38.826|15.814|9.9|BULLETIN-SISPICK||||ML|2.6|Bollettino Sismico Italiano INGV|VIBO VALENTIA|0
1617819|2005-09-13T11:29:45.070000|41.97|13.006|19.4|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|ROMA|0
1617869|2005-09-13T19:03:18.890000|43.081|13.366|8.6|BULLETIN-SISPICK||||ML|2.5|Bollettino Sismico Italiano INGV|MACERATA|0
1617899|2005-09-14T05:50:44.700000|38.432|13.743|6.9|BULLETIN-SISPICK||||ML|2.8|Bollettino Sismico Italiano INGV|PALERMO|0
1617919|2005-09-14T07:56:28.180000|42.347|13.193|12.5|BULLETIN-SISPICK||||ML|2.1|Bollettino Sismico Italiano INGV|L`AQUILA|0
1617939|2005-09-14T09:33:23.000000|43.336|13.238|7.6|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|MACERATA|0
1617949|2005-09-14T10:05:31.710000|43.342|13.216|6.4|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|MACERATA|0
1617959|2005-09-14T10:43:24.240000|42.977|18.02|12.5|BULLETIN-SISPICK||||ML|3.1|Bollettino Sismico Italiano INGV|Adriatico_meridionale|0
1617999|2005-09-14T15:28:13.630000|37.75|14.458|23.9|BULLETIN-SISPICK||||ML|2.9|Bollettino Sismico Italiano INGV|ENNA|0
1618009|2005-09-14T18:33:08.880000|37.737|14.949|26.8|BULLETIN-SISPICK||||ML|2.3|Bollettino Sismico Italiano INGV|CATANIA|0
1618049|2005-09-15T01:03:43.840000|41.703|12.975|9.8|BULLETIN-SISPICK||||ML|2.2|Bollettino Sismico Italiano INGV|ROMA|0
1618089|2005-09-15T08:47:50.200000|43.062|12.909|20.9|BULLETIN-SISPICK||||ML|2.9|Bollettino Sismico Italiano INGV|MACERATA|0
1618189|2005-09-16T08:43:25.050000|44.104|10.886|10|BULLETIN-SISPICK||||ML|2.1|Bollettino Sismico Italiano INGV|BOLOGNA|0
1618199|2005-09-16T08:45:38.900000|44.097|10.889|9.3|BULLETIN-SISPICK||||ML|2.2|Bollettino Sismico Italiano INGV|BOLOGNA|0
1618289|2005-09-16T16:18:48.440000|43.336|13.267|6.9|BULLETIN-SISPICK||||ML|2.1|Bollettino Sismico Italiano INGV|MACERATA|0
1618339|2005-09-17T00:44:25.860000|40.64|15.529|14.3|BULLETIN-SISPICK||||ML|2.1|Bollettino Sismico Italiano INGV|POTENZA|0
1618359|2005-09-17T06:38:28.420000|38.342|15.873|13.6|BULLETIN-SISPICK||||ML|2.4|Bollettino Sismico Italiano INGV|REGGIO CALABRIA|0
1618379|2005-09-17T10:21:02.650000|43.024|13.076|9.7|BULLETIN-SISPICK||||Md|2.0|Bollettino Sismico Italiano INGV|MACERATA|0
1618469|2005-09-18T04:54:00.580000|40.76|18.509|12.5|BULLETIN-SISPICK||||Md|3.1|Bollettino Sismico Italiano INGV|BRINDISI|0
1618499|2005-09-18T10:36:33.600000|43.804|12.433|17.2|BULLETIN-SISPICK||||Md|2.0|Bollettino Sismico Italiano INGV|PESARO|0
1618509|2005-09-18T15:27:01.520000|43.793|12.43|15.7|BULLETIN-SISPICK||||ML|2.9|Bollettino Sismico Italiano INGV|PESARO|0
1618539|2005-09-18T20:30:38.630000|43.804|12.439|21|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|PESARO|0
1618559|2005-09-18T21:31:11.750000|43.797|12.431|19.1|BULLETIN-SISPICK||||ML|2.4|Bollettino Sismico Italiano INGV|PESARO|0
1618569|2005-09-18T21:54:20.970000|43.799|12.428|19.6|BULLETIN-SISPICK||||ML|3.1|Bollettino Sismico Italiano INGV|PESARO|0
1618579|2005-09-18T21:57:16.410000|43.808|12.442|23|BULLETIN-SISPICK||||Md|2.0|Bollettino Sismico Italiano INGV|PESARO|0
1618589|2005-09-19T00:50:09.750000|43.804|12.433|19.6|BULLETIN-SISPICK||||ML|2.4|Bollettino Sismico Italiano INGV|PESARO|0
1618619|2005-09-19T03:39:31.360000|43.806|12.431|23.7|BULLETIN-SISPICK||||ML|2.1|Bollettino Sismico Italiano INGV|PESARO|0
1618639|2005-09-19T04:57:20.640000|43.808|12.433|22.5|BULLETIN-SISPICK||||ML|2.4|Bollettino Sismico Italiano INGV|PESARO|0
1618649|2005-09-19T05:27:03.210000|43.805|12.43|21.1|BULLETIN-SISPICK||||ML|2.2|Bollettino Sismico Italiano INGV|PESARO|0
1618659|2005-09-19T09:39:00.050000|44.269|7.484|9.2|BULLETIN-SISPICK||||Md|2.1|Bollettino Sismico Italiano INGV|CUNEO|0
1618689|2005-09-19T15:44:32.900000|41.933|15.26|8.3|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|FOGGIA|0
1618769|2005-09-20T07:46:36.880000|42.506|13.197|16.5|BULLETIN-SISPICK||||ML|3.2|Bollettino Sismico Italiano INGV|L`AQUILA|0
1618779|2005-09-20T07:51:47.230000|42.514|13.192|15.4|BULLETIN-SISPICK||||ML|2.1|Bollettino Sismico Italiano INGV|L`AQUILA|0
1618799|2005-09-20T09:50:09.300000|43.798|12.429|20|BULLETIN-SISPICK||||ML|2.5|Bollettino Sismico Italiano INGV|PESARO|0
1618819|2005-09-20T10:01:01.530000|42.5|13.191|14.3|BULLETIN-SISPICK||||ML|2.8|Bollettino Sismico Italiano INGV|RIETI|0
1618949|2005-09-21T05:10:13.690000|43.073|12.903|17.5|BULLETIN-SISPICK||||ML|2.4|Bollettino Sismico Italiano INGV|MACERATA|0
1618969|2005-09-21T08:11:47.020000|42.805|13.036|16|BULLETIN-SISPICK||||Md|2.1|Bollettino Sismico Italiano INGV|PERUGIA|0
1619079|2005-09-21T21:18:07.130000|43.297|10.856|5|BULLETIN-SISPICK||||Md|2.2|Bollettino Sismico Italiano INGV|PISA|0
1619119|2005-09-22T02:13:17.250000|41.64|13.401|24|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|FROSINONE|0
1619189|2005-09-22T12:06:46.020000|43.35|13.267|7.8|BULLETIN-SISPICK||||ML|2.3|Bollettino Sismico Italiano INGV|MACERATA|0
1619219|2005-09-22T13:47:20.830000|41.965|12.763|19.7|BULLETIN-SISPICK||||ML|2.9|Bollettino Sismico Italiano INGV|ROMA|0
